Sample,X,Y,Z
607,0.160,-0.113,1.172
608,0.250,0.113,0.906
609,0.055,0.016,0.793
610,-0.254,0.023,0.855
611,-0.324,-0.156,1.020
612,-0.305,-0.086,0.895
613,-0.211,-0.004,1.008
614,-0.105,0.004,1.012
615,-0.023,-0.004,1.039
616,0.062,0.098,0.945
617,0.223,0.074,1.117
618,0.254,0.090,1.027
619,0.023,-0.023,1.062
620,-0.098,-0.062,1.141
621,-0.219,-0.008,0.996
622,-0.375,-0.086,0.898
623,-0.250,-0.070,1.055
624,-0.059,-0.129,1.078
625,0.098,0.008,0.938
626,0.289,0.055,0.977
627,0.191,-0.016,0.965
628,0.102,-0.078,1.023
629,0.094,0.008,0.910
630,0.031,-0.059,0.906
631,-0.035,-0.016,0.918
632,-0.059,0.094,0.758
633,-0.098,-0.082,0.977
634,-0.027,0.113,0.902
635,-0.117,0.047,0.871
636,-0.031,-0.004,0.984
637,0.125,0.055,1.008
638,0.008,0.023,0.949
639,0.109,-0.035,1.133
640,0.242,0.070,1.023
641,0.109,-0.027,1.031
642,0.125,0.047,1.055
643,-0.078,-0.070,1.102
644,-0.402,-0.008,0.953
645,-0.297,0.008,0.977
646,-0.234,-0.078,1.066
647,-0.125,0.109,0.934
648,-0.020,0.008,1.078
649,0.133,0.051,1.090
650,0.016,0.184,0.883
651,0.004,0.047,0.988
652,0.078,0.051,0.988
653,-0.020,0.043,0.973
654,-0.066,0.004,1.020
655,-0.043,0.062,1.020
656,-0.211,-0.043,0.918
657,-0.152,0.016,0.910
658,0.129,-0.004,0.934
659,0.152,0.004,0.922
660,0.188,0.027,1.000
661,0.121,-0.027,0.953
662,-0.016,-0.070,0.996
663,0.012,0.148,0.793
664,0.023,-0.004,0.953
665,0.008,0.012,1.078
666,-0.133,0.086,1.012
667,-0.270,0.008,0.938
668,-0.129,0.023,1.074
669,-0.031,0.055,1.008
670,0.086,0.074,1.023
671,0.242,-0.082,1.195
672,0.129,0.062,1.031
673,-0.039,0.039,0.902
674,-0.012,-0.012,1.020
675,-0.082,-0.082,1.008
676,-0.195,0.047,0.906
677,-0.066,-0.031,1.027
678,-0.137,-0.082,1.012
679,-0.273,0.012,0.883
680,-0.039,-0.012,1.043
681,0.137,0.141,0.852
682,0.023,0.098,0.828
683,0.160,0.004,1.105
684,0.133,0.012,1.066
685,-0.148,0.094,0.812
686,-0.137,-0.008,1.066
687,-0.102,-0.008,0.969
688,-0.172,-0.051,0.949
689,0.129,0.102,0.980
690,0.152,-0.008,1.008
691,-0.066,0.008,0.934
692,-0.012,-0.016,1.105
693,0.082,-0.008,0.988
694,0.020,0.055,0.895
695,0.035,0.016,1.098
696,0.059,-0.047,1.207
697,-0.020,0.102,0.910
698,-0.047,0.180,0.910
699,-0.117,0.023,1.043
700,-0.094,0.055,0.906
701,-0.051,-0.047,1.059
702,0.109,0.035,1.105
703,-0.055,0.031,0.965
