Sample,X,Y,Z
541,0.133,-0.125,1.117
542,0.016,-0.102,0.992
543,-0.074,0.023,0.680
544,0.016,-0.137,0.883
545,-0.152,-0.324,1.012
546,-0.285,-0.293,0.992
547,-0.066,0.031,0.762
548,0.180,-0.039,0.797
549,0.090,-0.312,0.992
550,-0.227,-0.266,1.129
551,-0.102,0.016,0.973
552,0.125,0.004,0.922
553,0.012,0.082,1.074
554,-0.258,0.070,1.027
555,-0.312,-0.203,1.230
556,0.266,0.168,1.234
557,0.371,-0.023,1.031
558,0.434,0.164,0.922
559,0.094,-0.086,1.109
560,-0.207,-0.090,0.781
561,-0.148,-0.020,0.730
562,-0.363,0.020,0.773
563,-0.328,-0.094,0.910
564,0.039,-0.090,1.043
565,0.352,0.121,0.848
566,0.230,0.105,0.840
567,0.121,0.086,1.023
568,0.020,-0.105,1.203
569,0.164,0.141,0.988
570,-0.004,-0.086,1.066
571,-0.129,-0.043,1.176
572,-0.223,0.043,1.051
573,-0.266,0.035,0.887
574,-0.004,-0.078,1.125
575,0.020,-0.074,1.094
576,-0.137,-0.117,0.930
577,0.020,-0.023,1.168
578,0.309,0.035,0.883
579,0.121,-0.027,0.816
580,-0.047,-0.184,1.098
581,-0.137,-0.066,1.008
582,-0.016,0.031,0.742
583,0.039,-0.070,0.992
584,0.070,-0.082,1.020
585,-0.199,0.227,0.594
586,-0.078,-0.082,0.891
587,0.145,-0.156,1.141
588,0.031,-0.078,1.000
589,0.117,0.172,0.957
590,0.059,0.113,0.895
591,-0.016,-0.137,1.039
592,-0.141,-0.152,1.203
593,-0.266,0.125,0.992
594,-0.094,0.297,0.891
595,0.148,0.031,1.023
596,0.039,-0.281,1.219
597,-0.012,0.066,1.039
598,0.164,0.340,0.836
599,0.324,0.059,0.914
600,0.090,-0.141,1.145
601,-0.137,-0.016,1.059
602,-0.152,-0.016,0.902
603,0.051,0.199,0.840
604,-0.125,0.008,0.859
605,-0.371,-0.105,0.914
606,-0.238,0.039,0.992
607,-0.117,-0.039,0.887
608,0.238,0.105,0.848
609,0.320,-0.008,1.227
610,0.254,0.023,1.043
611,0.309,-0.008,1.086
612,0.133,0.117,1.035
613,-0.414,-0.160,1.078
614,-0.441,-0.184,1.156
615,-0.199,-0.254,1.199
616,0.016,0.121,0.770
617,-0.125,0.113,0.703
618,-0.148,-0.383,1.102
619,0.125,-0.266,1.043
620,0.223,0.051,0.754
621,0.316,0.238,0.660
622,0.172,-0.035,0.938
623,-0.047,-0.148,1.008
624,-0.195,0.090,1.004
625,-0.086,0.336,0.805
626,-0.086,0.336,0.805
627,-0.215,0.031,1.059
628,-0.215,-0.059,1.129
629,-0.012,0.031,1.039
630,0.203,0.328,0.648
631,0.246,0.145,0.883
632,0.254,-0.035,1.211
633,-0.191,-0.023,1.191
634,-0.188,0.195,1.145
635,0.066,0.035,1.223
636,0.035,0.051,1.160
637,-0.227,0.066,1.109
638,-0.211,0.117,0.930
639,0.035,-0.102,0.930
640,0.191,-0.148,1.031
641,0.062,-0.062,0.914
642,-0.090,-0.016,0.781
643,0.246,0.039,0.785
644,0.121,-0.293,1.008
645,-0.055,-0.145,0.953
646,-0.211,-0.152,0.980
647,-0.145,-0.094,0.824
648,-0.184,-0.348,0.984
649,-0.082,0.082,0.840
650,-0.082,0.082,0.840
651,-0.297,-0.031,0.707
652,0.055,-0.250,1.125
653,0.586,-0.094,1.266
654,0.301,-0.031,0.867
655,0.152,0.301,0.879
656,-0.094,0.020,1.164
657,-0.422,-0.016,0.867
658,-0.469,-0.027,1.219
659,-0.379,0.375,0.996
660,-0.180,0.102,1.016
661,0.328,0.195,1.051
662,0.270,0.168,0.965
663,0.344,0.305,0.883
664,0.379,0.273,1.090
665,0.148,0.082,1.020
666,-0.055,0.023,1.082
667,-0.121,-0.008,1.145
668,-0.137,0.059,0.898
669,0.043,0.047,0.977
670,-0.125,0.039,0.875
671,-0.371,-0.219,0.953
672,-0.352,-0.082,0.949
673,-0.168,-0.074,0.785
674,0.184,-0.090,0.930
675,0.316,-0.035,1.043
676,0.254,-0.047,1.047
677,0.293,0.078,1.039
678,0.051,-0.031,1.000
679,-0.211,-0.180,1.078
680,-0.199,-0.180,1.102
681,-0.262,-0.113,0.926
682,-0.047,-0.004,0.781
683,-0.023,-0.105,0.812
684,-0.074,-0.176,0.859
685,-0.016,-0.047,0.918
686,0.047,0.125,0.781
687,0.191,0.062,0.848
688,0.078,0.102,1.098
689,-0.113,0.043,1.180
690,-0.133,0.148,1.207
691,-0.012,0.672,0.895
692,-0.266,0.070,1.223
693,-0.102,-0.102,1.426
694,0.078,0.023,1.297
695,0.320,0.352,0.824
696,0.375,0.121,0.859
697,0.152,-0.191,0.926
698,0.152,-0.191,0.926
699,-0.203,-0.207,0.891
700,-0.156,0.074,0.805
701,-0.246,0.031,0.707
702,-0.367,-0.215,1.102
703,-0.316,-0.137,1.047
704,-0.113,0.051,0.758
705,0.348,0.312,0.695
706,0.398,-0.148,1.016
707,0.176,-0.152,1.062
708,-0.023,0.047,1.082
709,0.141,0.234,0.789
710,0.188,-0.023,1.086
711,0.023,-0.152,1.262
712,-0.332,-0.109,1.094
713,-0.117,-0.020,1.023
714,-0.047,-0.109,0.965
715,-0.113,-0.254,0.996
716,-0.152,-0.121,0.957
717,0.055,0.160,0.703
718,0.230,0.055,0.879
719,0.168,-0.039,1.172
720,-0.062,-0.051,1.180
721,-0.094,0.246,0.938
722,0.047,0.227,0.977
723,-0.051,0.098,0.977
724,-0.344,-0.180,1.109
725,-0.328,-0.035,1.082
726,0.121,0.215,0.770
727,0.355,-0.047,0.859
728,0.207,-0.195,1.035
729,-0.250,-0.117,0.914
730,-0.219,0.047,0.852
731,-0.062,0.121,0.887
732,0.035,-0.078,1.035
733,0.141,-0.109,1.352
734,0.418,0.031,1.238
735,0.344,0.074,0.961
736,0.145,0.164,0.953
737,-0.324,-0.145,1.043
738,-0.422,-0.176,0.953
739,-0.203,-0.078,0.910
740,-0.188,0.020,0.680
741,-0.070,-0.027,0.945
742,0.074,-0.004,0.883
743,0.121,-0.094,0.871
744,0.285,-0.012,0.871
745,0.020,0.062,0.832
746,-0.152,0.152,0.859
747,-0.062,-0.176,1.238
748,-0.074,-0.105,1.039
749,-0.094,-0.066,1.215
750,-0.047,0.211,0.945
751,0.051,0.031,0.969
752,0.164,-0.047,1.180
753,0.148,0.016,1.059
754,0.012,-0.020,1.023
755,-0.031,0.137,1.086
756,-0.133,-0.051,1.051
757,-0.156,-0.059,1.062
758,-0.062,-0.039,1.090
759,-0.047,0.047,0.910
760,0.301,-0.004,0.980
761,0.277,-0.145,0.949
762,-0.031,-0.102,0.805
763,-0.223,-0.070,0.781
764,-0.320,0.215,0.531
765,-0.207,-0.355,0.938
766,0.113,-0.098,1.102
767,0.148,0.172,0.926
768,0.078,0.172,0.906
769,0.141,0.012,1.059
770,-0.164,-0.117,1.109
771,-0.008,0.086,0.980
772,0.160,0.176,1.105
773,0.121,0.086,1.020
774,0.078,-0.047,1.215
775,-0.117,-0.090,1.113
776,-0.086,0.055,1.055
777,0.125,0.105,0.910
778,-0.121,-0.109,0.977
779,-0.195,-0.141,0.992
780,-0.133,-0.121,1.016
781,-0.051,-0.020,0.812
782,0.004,-0.016,0.859
783,0.027,0.023,0.941
784,0.004,-0.074,0.945
785,0.102,-0.031,0.957
786,0.203,-0.004,0.977
787,0.133,0.148,0.785
788,-0.020,-0.184,1.000
789,-0.137,-0.117,1.027
790,-0.207,-0.062,1.004
791,-0.121,0.062,0.926
792,0.023,-0.098,1.035
793,0.129,-0.090,1.164
794,0.227,-0.031,1.113
795,-0.004,0.109,0.914
796,-0.176,0.105,0.922
797,-0.199,-0.238,1.297
798,-0.012,0.055,1.055
799,-0.051,0.113,0.789
800,0.172,0.102,1.016
801,0.207,-0.168,1.160
802,0.016,-0.078,0.992
803,0.078,0.148,0.801
804,-0.027,0.016,0.727
805,-0.055,-0.117,0.957
806,-0.125,-0.121,1.008
807,-0.094,-0.035,0.844
808,0.078,0.031,0.840
809,0.051,-0.129,1.008
810,-0.113,-0.109,1.004
811,-0.051,0.039,0.898
812,0.027,-0.062,0.910
813,0.207,-0.137,1.172
814,0.047,-0.082,1.141
815,-0.105,0.078,0.977
816,0.020,-0.004,1.074
817,0.121,-0.152,1.152
818,-0.098,-0.066,1.051
819,-0.176,0.059,0.996
820,-0.113,0.152,0.809
821,0.062,-0.199,1.070
822,0.043,-0.109,1.070
823,-0.266,0.055,0.848
824,0.129,0.215,0.855
825,0.430,-0.035,0.984
826,0.270,-0.250,1.176
827,0.047,0.312,0.898
828,-0.191,0.086,0.684
829,-0.168,-0.195,1.016
830,-0.070,-0.211,1.246
831,-0.383,-0.059,0.871
832,-0.117,0.191,0.777
833,0.137,-0.133,0.984
834,0.125,-0.266,1.020
835,0.145,0.016,1.160
836,-0.164,0.129,0.828
837,-0.016,-0.043,0.941
838,0.133,-0.070,1.117
839,-0.105,-0.164,1.098
840,0.000,0.156,0.984
841,0.262,0.168,1.012
842,0.195,-0.102,0.977
843,-0.062,-0.141,1.016
844,-0.324,-0.082,0.957
845,-0.074,0.062,0.750
846,0.113,-0.023,0.867
847,0.020,-0.094,1.000
848,-0.055,-0.031,1.012
849,0.035,0.148,0.930
850,0.102,-0.016,1.055
851,-0.055,0.031,1.000
852,-0.258,0.125,1.008
853,-0.238,-0.070,1.141
854,0.105,-0.020,1.062
855,0.082,-0.070,1.066
856,0.113,0.211,0.887
857,0.051,-0.133,1.066
858,0.094,-0.094,1.039
859,-0.043,0.160,0.785
860,-0.340,-0.090,0.938
861,-0.027,-0.164,1.195
862,0.203,-0.156,1.031
863,0.363,0.062,0.883
864,0.371,0.090,0.945
865,-0.141,-0.219,0.938
866,-0.141,-0.219,0.938
867,-0.176,-0.109,0.961
868,-0.121,-0.031,0.812
869,-0.234,-0.070,0.832
870,-0.012,-0.012,1.043
871,-0.082,-0.078,0.965
872,0.016,-0.012,0.902
873,0.059,0.113,0.918
874,0.031,-0.102,1.016
875,-0.082,0.000,1.023
876,-0.230,0.133,0.898
877,-0.230,0.043,0.828
878,0.000,0.039,1.121
879,-0.004,0.109,1.113
880,0.016,0.141,1.121
881,0.332,0.195,1.164
882,0.191,-0.055,1.195
883,0.223,0.059,1.090
884,0.152,0.238,0.961
885,0.027,-0.016,0.844
886,-0.141,-0.152,1.098
887,-0.266,-0.152,1.098
888,-0.312,-0.023,0.859
889,0.020,-0.125,0.910
890,0.121,-0.199,1.051
891,0.055,0.039,0.715
892,-0.047,-0.219,0.930
893,0.207,-0.090,0.930
894,0.156,-0.254,0.875
895,0.105,-0.059,0.875
896,-0.098,-0.094,0.953
897,-0.273,-0.191,0.918
898,-0.195,-0.062,0.895
899,-0.285,-0.090,0.953
900,-0.211,0.039,0.941
901,-0.012,-0.031,0.996
902,0.148,0.098,0.934
903,0.203,0.082,0.992
904,0.207,0.203,1.117
905,0.195,0.078,1.086
906,0.156,0.105,1.133
907,-0.031,0.262,1.098
908,-0.312,-0.023,1.113
909,-0.445,0.070,1.051
910,-0.328,0.059,1.004
911,-0.008,0.105,0.895
912,0.328,0.051,1.012
913,0.359,0.078,0.941
914,0.297,0.180,0.820
915,0.191,0.160,0.898
916,-0.066,-0.125,1.117
917,-0.270,-0.125,1.129
918,-0.234,-0.008,1.031
919,0.055,0.102,0.902
920,0.102,-0.277,1.086
921,0.160,-0.227,1.156
922,0.016,0.133,0.711
