Sample,X,Y,Z
519,0.094,0.000,0.953
520,-0.027,0.012,1.031
521,-0.094,-0.031,1.000
522,-0.066,0.012,1.000
523,0.047,-0.004,0.988
524,0.047,0.008,0.965
525,0.012,0.023,0.977
526,0.039,-0.012,0.957
527,-0.020,0.004,0.969
528,-0.109,-0.055,0.961
529,-0.055,-0.062,0.941
530,0.016,-0.016,0.906
531,0.000,0.051,0.871
532,0.062,-0.074,0.996
533,0.000,0.031,0.910
534,-0.176,-0.031,0.996
535,-0.051,-0.059,1.066
536,0.023,0.047,1.016
537,0.027,0.055,1.020
538,0.148,-0.051,1.078
539,0.219,0.035,0.910
540,0.062,0.035,0.902
541,-0.035,-0.016,1.031
542,-0.148,-0.086,0.988
543,-0.141,0.035,0.926
544,0.090,0.031,1.020
545,0.090,0.020,0.992
546,0.012,0.008,1.035
547,-0.074,-0.004,1.012
548,-0.160,-0.062,0.969
549,0.016,0.027,1.000
550,0.070,0.031,0.969
551,0.043,0.012,0.930
552,0.066,-0.004,1.113
553,0.109,0.031,1.031
554,-0.043,-0.031,0.961
555,-0.059,-0.047,1.066
556,-0.008,0.016,1.016
557,-0.023,-0.004,0.828
558,-0.016,-0.012,0.957
559,-0.062,0.004,0.980
560,-0.117,-0.062,0.844
561,-0.059,-0.051,1.008
562,0.016,0.043,0.969
563,-0.004,-0.027,0.859
564,0.211,0.016,1.078
565,0.164,0.020,0.949
566,0.000,0.020,0.984
567,-0.074,0.012,1.156
568,-0.129,-0.102,1.012
569,-0.027,0.043,1.000
570,0.125,0.043,1.004
571,0.047,-0.055,0.918
572,0.105,-0.023,0.926
573,0.090,0.051,0.906
574,-0.051,-0.078,0.863
575,-0.070,-0.016,0.992
576,-0.086,0.000,1.016
577,-0.074,-0.020,0.965
578,0.125,0.031,1.113
579,0.188,0.047,1.016
580,0.023,-0.027,0.938
581,-0.055,-0.020,1.023
582,-0.027,-0.031,1.035
583,0.016,0.051,0.926
584,-0.062,0.008,1.031
585,-0.176,-0.086,1.020
586,-0.129,0.000,0.957
587,0.012,-0.039,1.020
588,0.004,0.027,0.980
589,0.039,0.020,0.973
590,-0.098,-0.020,0.926
591,-0.113,-0.059,1.043
592,0.004,0.031,0.973
593,-0.070,-0.008,0.961
594,-0.020,-0.023,1.043
595,-0.012,-0.062,1.039
596,-0.023,0.000,0.902
597,-0.016,-0.062,0.977
598,0.035,-0.027,0.852
599,0.117,0.000,0.859
600,0.133,0.023,0.895
601,-0.035,-0.062,1.020
602,0.062,-0.035,0.965
603,0.211,0.066,1.031
604,0.176,-0.027,1.016
605,0.078,0.020,1.082
606,0.098,0.035,1.031
607,-0.094,-0.051,0.918
608,-0.066,0.000,1.176
609,0.000,0.086,1.027
610,-0.062,0.012,0.906
611,-0.062,-0.051,1.133
612,-0.039,0.027,0.969
613,-0.043,0.027,0.859
614,-0.090,-0.059,0.914
615,-0.184,-0.078,0.953
616,-0.082,0.012,0.891
617,-0.031,-0.074,0.992
618,-0.070,-0.043,1.023
619,-0.039,-0.020,1.023
620,-0.066,-0.016,0.945
621,-0.043,0.008,1.020
622,-0.145,0.031,0.988
623,-0.133,-0.051,1.035
624,-0.066,0.043,1.008
625,0.059,0.055,1.031
626,0.145,0.039,0.949
627,-0.035,-0.047,0.895
628,-0.152,-0.074,0.965
629,0.102,0.020,1.023
630,0.125,0.004,0.820
631,0.137,-0.039,1.055
632,0.219,0.047,1.047
633,0.078,-0.004,0.930
634,0.023,-0.051,1.086
635,0.090,-0.035,1.113
636,-0.047,-0.008,0.941
637,0.035,-0.008,0.934
638,0.098,0.012,0.922
639,0.070,-0.023,0.848
640,-0.086,-0.074,0.898
641,-0.270,-0.074,1.012
642,-0.258,-0.055,0.953
643,-0.027,-0.012,0.941
644,-0.055,-0.016,1.016
645,-0.039,0.004,0.961
646,0.094,0.051,1.074
647,0.012,-0.008,0.977
648,-0.148,-0.004,1.102
649,-0.117,0.023,1.055
650,-0.137,0.016,0.891
651,-0.047,0.000,1.047
652,-0.008,0.047,1.055
653,-0.055,-0.047,0.938
654,0.000,-0.039,1.051
655,0.191,0.027,1.047
656,0.105,0.039,0.898
657,-0.004,-0.008,0.949
658,-0.051,-0.051,1.047
659,-0.043,-0.027,0.945
660,-0.027,-0.051,0.934
661,0.000,-0.039,1.008
662,0.051,-0.047,0.871
663,0.051,-0.047,0.871
664,0.098,0.020,0.855
665,-0.031,-0.078,0.938
666,-0.109,-0.020,0.934
667,-0.168,-0.027,0.969
668,-0.121,-0.074,0.984
669,-0.035,0.023,1.031
670,0.094,0.094,0.996
671,0.070,-0.062,1.000
672,0.062,-0.016,1.074
673,0.137,0.086,1.020
674,0.137,0.086,1.020
675,0.047,-0.004,0.898
676,-0.082,-0.062,1.039
677,-0.090,0.027,1.055
678,-0.062,-0.016,0.977
679,-0.062,-0.016,1.059
680,-0.043,-0.027,1.062
681,-0.031,-0.031,0.961
682,-0.102,0.035,0.867
683,-0.020,-0.051,0.996
684,-0.137,0.031,0.859
685,-0.180,-0.039,1.035
686,0.031,-0.031,1.082
687,0.090,0.035,0.977
688,0.094,0.055,0.984
689,0.082,-0.043,1.008
690,-0.109,-0.039,0.980
691,-0.039,0.012,1.004
692,-0.129,-0.062,0.926
693,-0.109,-0.062,0.992
694,0.203,0.016,0.988
695,0.281,0.004,0.832
696,0.188,-0.016,0.906
697,0.113,-0.016,1.020
698,-0.129,-0.047,0.883
699,-0.156,-0.039,1.039
700,0.039,0.031,1.062
701,0.020,0.121,0.980
702,0.031,0.020,1.051
703,-0.023,-0.055,1.148
704,-0.113,-0.012,0.988
705,-0.125,0.043,0.957
706,-0.102,-0.043,0.934
707,-0.172,-0.051,0.875
708,-0.004,0.031,0.926
709,-0.035,-0.012,0.969
710,-0.133,-0.020,0.957
711,-0.082,-0.059,1.070
712,0.004,0.031,0.934
713,0.027,-0.012,0.957
714,-0.004,0.039,0.953
715,-0.020,0.008,1.023
716,0.043,-0.004,1.000
717,0.051,-0.012,1.035
718,0.078,0.043,1.051
719,-0.043,-0.020,0.977
720,-0.012,-0.082,0.988
721,0.145,-0.004,0.926
722,0.117,0.059,0.840
723,0.082,-0.059,0.992
724,0.023,0.008,0.957
725,-0.004,0.004,1.035
726,0.109,0.059,1.098
727,-0.023,-0.004,1.055
728,-0.020,0.039,1.094
729,0.039,0.012,1.039
730,-0.047,-0.031,0.910
731,0.051,0.043,0.945
732,-0.055,-0.055,0.828
733,-0.207,-0.109,0.938
734,-0.020,-0.012,1.023
735,-0.090,-0.027,0.812
736,-0.223,-0.090,0.969
737,-0.078,0.000,1.094
738,0.012,0.035,0.910
739,0.098,0.004,1.031
740,0.152,0.027,1.109
741,-0.039,0.004,0.941
742,0.039,0.043,0.973
743,0.156,0.004,1.055
744,0.203,0.031,1.047
745,0.160,0.051,0.930
746,-0.086,-0.012,1.035
747,-0.117,-0.047,1.062
748,-0.117,-0.020,1.004
749,-0.117,0.051,0.988
750,-0.047,-0.016,1.031
751,0.070,-0.031,0.992
752,0.105,-0.012,0.984
753,0.039,-0.016,0.891
754,-0.039,-0.094,0.934
755,-0.027,0.016,0.852
756,-0.129,-0.055,0.879
757,-0.172,-0.070,0.977
758,0.008,0.016,0.965
759,0.105,0.059,0.961
760,0.105,-0.074,1.055
761,0.078,0.055,1.043
762,-0.055,-0.004,0.871
763,-0.102,-0.020,1.012
764,0.016,-0.016,1.051
765,-0.008,0.074,0.902
766,0.137,0.023,1.090
767,0.227,0.000,1.133
768,0.094,0.039,0.965
769,-0.016,0.023,1.012
770,-0.070,-0.008,1.008
771,-0.176,-0.055,0.965
772,-0.020,0.027,0.988
773,0.031,-0.027,0.910
774,0.023,0.012,0.926
775,0.035,-0.047,0.973
776,-0.012,0.008,0.887
777,0.012,-0.035,0.922
778,-0.035,-0.043,0.992
779,-0.047,-0.035,0.969
780,0.000,0.078,1.062
781,0.066,0.047,1.000
782,-0.023,-0.008,1.027
783,-0.020,0.000,1.117
784,-0.027,-0.020,1.031
785,0.148,0.047,0.949
786,0.121,0.012,0.934
787,-0.098,-0.055,0.906
788,-0.148,-0.020,0.957
789,-0.148,0.008,0.930
790,0.055,-0.012,1.039
791,0.074,0.055,1.059
792,-0.102,-0.082,1.020
