Sample,X,Y,Z
669,0.109,0.035,0.977
670,0.086,0.020,0.875
671,0.105,-0.082,1.062
672,-0.059,-0.094,0.988
673,-0.113,0.023,0.961
674,-0.086,-0.059,0.973
675,0.043,0.000,0.922
676,-0.109,0.043,0.992
677,-0.293,-0.039,0.922
678,-0.109,-0.035,1.016
679,-0.098,-0.004,1.027
680,-0.027,-0.055,0.977
681,0.055,-0.027,0.992
682,0.109,-0.023,1.039
683,0.293,0.039,0.949
684,0.223,0.016,1.035
685,0.066,0.000,1.098
686,-0.129,-0.051,0.957
687,-0.309,-0.035,1.051
688,-0.211,-0.004,1.039
689,0.164,0.023,0.887
690,0.266,0.102,1.055
691,0.180,0.008,1.047
692,0.004,-0.137,1.039
693,-0.152,-0.012,1.023
694,-0.137,0.016,0.930
695,-0.039,0.016,1.043
696,-0.098,0.051,1.020
697,-0.133,0.027,1.043
698,-0.184,-0.027,1.059
699,-0.094,-0.098,0.969
700,0.105,-0.012,0.883
701,0.156,0.082,0.816
702,0.234,-0.074,0.977
703,-0.008,-0.113,0.898
704,-0.242,-0.137,0.941
705,-0.133,-0.012,0.969
706,0.098,0.023,0.977
707,0.254,0.098,0.996
708,0.164,-0.012,1.035
709,0.094,0.055,1.066
710,-0.125,-0.078,1.121
711,-0.230,-0.074,0.973
712,-0.020,0.102,0.992
713,-0.016,0.102,1.055
714,-0.137,-0.023,1.016
715,-0.051,-0.059,1.098
716,0.160,0.066,1.117
717,0.176,0.109,1.035
718,0.020,-0.008,1.023
719,-0.102,-0.043,1.031
720,-0.191,0.008,0.969
721,-0.176,-0.113,1.047
722,0.023,0.043,0.961
723,0.188,0.070,0.918
724,0.031,-0.035,0.926
725,-0.180,-0.117,0.879
726,-0.035,-0.047,0.848
727,0.191,0.004,0.867
728,0.301,0.059,0.871
729,0.137,-0.012,0.941
730,-0.168,-0.074,1.012
731,-0.312,-0.125,1.023
732,-0.254,-0.082,1.059
733,0.250,0.203,1.027
734,0.238,0.164,1.062
735,0.027,-0.035,1.133
736,-0.098,-0.070,1.086
737,-0.160,-0.070,1.094
738,0.062,0.133,1.000
739,0.184,0.152,1.016
740,0.008,0.039,1.094
741,-0.320,-0.082,1.047
742,-0.281,-0.152,1.039
743,-0.027,0.020,1.031
744,0.207,0.105,0.883
745,0.098,-0.074,0.934
746,-0.133,-0.016,0.895
747,-0.102,-0.074,0.875
748,0.059,-0.090,0.980
749,0.281,0.148,0.953
750,0.207,0.113,0.988
751,-0.066,-0.082,1.027
752,-0.273,-0.156,0.949
753,-0.121,-0.062,0.961
754,0.180,-0.023,0.938
755,0.215,0.059,0.918
756,0.039,-0.012,1.066
757,-0.109,-0.066,1.055
758,-0.203,-0.031,0.988
759,-0.027,0.043,1.148
760,0.309,0.148,1.047
761,0.113,0.105,1.020
762,-0.230,0.004,1.020
763,-0.430,-0.109,0.953
764,-0.457,-0.141,0.957
765,0.031,0.113,0.949
766,0.348,0.199,0.961
767,0.203,-0.004,1.074
768,-0.016,-0.059,1.102
769,-0.402,-0.129,1.051
770,-0.180,-0.078,1.059
771,0.246,0.125,0.836
772,0.312,0.125,0.953
773,0.176,0.012,0.953
774,-0.113,-0.102,0.949
775,-0.234,-0.141,1.098
776,-0.066,-0.027,1.000
777,0.336,0.160,0.996
778,0.215,0.098,1.008
779,0.133,-0.008,0.953
780,-0.102,-0.102,1.004
781,-0.211,-0.113,1.047
782,-0.109,0.012,0.898
783,-0.070,0.004,0.926
784,0.055,0.086,0.977
785,0.000,0.023,0.914
786,-0.016,-0.066,1.062
787,-0.211,-0.039,0.980
788,-0.383,-0.047,1.035
789,-0.262,0.043,0.906
790,-0.070,0.172,0.945
791,0.277,0.094,1.172
792,0.125,-0.039,1.141
793,-0.102,-0.008,1.074
794,-0.246,-0.043,1.020
795,-0.145,-0.066,0.938
796,0.156,0.047,0.969
797,0.395,-0.008,0.980
798,0.387,0.035,0.965
799,-0.152,-0.066,1.039
800,-0.344,-0.094,0.941
801,-0.199,-0.027,0.953
802,0.113,0.027,0.992
803,0.500,0.141,0.918
804,0.387,0.094,0.988
805,0.027,-0.070,1.027
806,-0.391,-0.152,0.855
807,-0.629,-0.188,0.961
808,-0.227,-0.039,0.988
809,0.223,0.109,0.945
810,0.234,0.066,1.008
811,0.160,0.090,1.004
812,-0.348,-0.191,1.035
813,-0.531,-0.148,1.004
814,-0.062,0.074,1.008
815,0.262,0.254,1.055
816,0.188,0.062,1.113
817,-0.199,-0.098,1.090
818,-0.535,-0.219,1.109
819,-0.484,-0.055,0.902
820,0.023,0.023,0.922
821,0.586,0.160,0.953
822,0.562,0.164,0.969
823,0.082,-0.109,1.035
824,-0.285,-0.184,0.992
825,-0.273,0.000,0.949
826,0.031,0.078,1.008
827,0.285,0.137,0.910
828,0.082,0.047,1.055
829,-0.254,-0.082,1.035
830,-0.332,-0.176,0.863
831,-0.109,-0.141,0.980
832,0.484,0.152,0.820
833,0.566,0.113,0.961
