Sample,X,Y,Z
756,0.000,-0.234,0.918
757,0.027,-0.242,0.898
758,-0.461,0.172,0.715
759,-0.871,0.078,1.066
760,-0.590,-0.238,0.961
761,-0.039,0.008,1.117
762,0.457,0.020,0.914
763,0.777,-0.203,1.160
764,0.531,-0.344,1.164
765,0.051,-0.262,1.195
766,-0.320,0.020,1.129
767,-0.672,0.270,0.793
768,-0.500,-0.074,1.047
769,-0.027,-0.164,0.988
770,0.262,-0.094,1.195
771,0.172,-0.074,0.984
772,0.012,0.102,1.047
773,-0.152,-0.062,0.887
774,-0.098,0.164,0.660
775,0.152,-0.109,1.066
776,0.156,-0.172,0.895
777,0.043,0.180,0.918
778,-0.113,-0.195,0.773
779,-0.391,-0.027,1.156
780,-0.199,-0.020,0.707
781,0.062,0.113,1.078
782,0.020,0.406,1.027
783,0.281,-0.203,1.195
784,0.188,-0.500,1.500
785,0.336,0.348,0.805
786,0.352,-0.023,0.965
787,-0.105,-0.250,1.203
788,-0.152,0.066,0.816
789,-0.418,-0.094,1.441
790,-0.477,0.262,0.746
791,-0.391,-0.066,1.195
792,0.117,-0.277,0.816
793,0.504,0.211,1.078
794,0.504,0.211,1.078
795,0.656,-0.160,0.715
796,0.441,-0.547,1.141
797,-0.160,-0.125,0.980
798,-0.656,0.238,0.750
799,-0.680,-0.102,0.957
800,-0.352,-0.156,0.785
801,0.070,0.078,0.770
802,0.434,-0.180,1.070
803,0.586,-0.477,1.055
804,0.328,-0.250,1.141
805,-0.113,0.164,0.957
806,-0.258,0.000,1.000
807,-0.227,-0.312,1.043
808,-0.340,0.137,1.102
809,-0.312,0.195,1.051
810,-0.090,-0.086,1.285
811,0.223,-0.117,0.941
812,0.164,-0.062,1.137
813,0.168,0.293,0.898
814,0.055,-0.309,1.066
815,0.129,-0.039,0.930
816,-0.148,0.113,0.855
817,-0.230,0.164,0.848
818,-0.156,-0.297,0.938
819,-0.125,-0.047,1.102
820,-0.125,0.422,0.613
821,0.133,-0.023,1.086
822,0.527,-0.223,0.980
823,0.309,-0.188,1.043
824,-0.035,0.188,1.141
825,-0.090,-0.188,1.082
826,-0.090,-0.027,0.965
827,-0.289,0.109,1.082
828,-0.191,-0.102,1.012
829,-0.074,-0.324,1.379
830,-0.219,-0.094,0.949
831,-0.219,-0.094,0.949
832,-0.250,0.141,1.055
833,0.059,-0.426,1.066
834,0.215,-0.195,0.898
835,0.203,0.023,0.820
836,0.262,-0.328,1.070
837,0.250,-0.402,0.910
838,-0.141,-0.102,0.891
839,-0.578,-0.062,0.930
840,-0.574,0.129,0.699
841,-0.355,0.203,0.734
842,0.180,-0.309,1.047
843,0.391,-0.117,0.969
844,0.316,0.113,0.906
845,0.512,-0.281,1.254
846,0.512,-0.129,0.914
847,-0.156,0.281,1.043
848,-0.430,0.141,0.973
849,-0.543,0.000,1.305
850,-0.781,0.289,1.035
851,-0.254,0.078,1.070
852,0.359,-0.145,1.168
853,0.402,0.141,0.836
854,0.340,0.043,1.055
855,0.414,-0.301,1.180
856,-0.211,-0.102,1.227
857,-0.586,0.539,0.629
858,-0.195,-0.184,0.977
859,-0.133,-0.324,1.254
860,-0.004,0.168,0.496
861,0.492,-0.184,1.109
862,0.797,-0.359,0.871
863,0.027,-0.148,0.992
864,-0.230,-0.109,0.992
865,-0.340,-0.047,0.859
866,-0.434,0.062,0.977
867,-0.125,-0.238,0.922
868,0.227,-0.254,1.324
869,0.098,-0.125,0.883
870,0.082,-0.094,1.047
871,0.000,0.012,1.012
872,-0.301,0.367,0.789
873,-0.379,0.195,0.863
874,-0.082,0.301,0.797
875,-0.227,0.398,1.117
876,-0.090,0.605,0.711
877,0.109,0.566,0.969
878,-0.008,0.641,1.035
879,-0.070,1.129,0.660
880,-0.027,0.832,1.289
881,0.266,0.730,0.887
882,-0.086,1.062,1.301
883,-0.164,1.465,0.758
884,-0.016,0.988,1.238
885,0.078,1.004,1.125
886,0.148,1.113,1.207
887,0.195,1.078,1.363
888,0.094,0.871,1.215
889,-0.203,0.980,1.109
890,-0.137,1.023,1.008
891,0.020,0.621,1.266
892,0.309,0.676,0.914
893,0.477,0.457,1.176
894,0.375,0.504,0.973
895,0.078,0.355,0.934
896,-0.105,0.410,0.699
897,-0.191,0.508,0.902
898,-0.215,0.555,0.562
899,-0.098,0.191,0.945
900,-0.039,0.070,0.930
901,-0.219,0.453,0.805
902,-0.207,0.367,0.848
903,0.000,0.270,0.957
904,0.000,0.172,1.129
905,0.020,0.344,1.008
906,-0.027,0.449,1.188
907,-0.113,0.422,1.043
908,-0.340,0.555,1.176
909,-0.281,0.512,1.055
910,-0.070,0.477,1.223
911,-0.062,0.762,0.988
912,-0.070,0.773,1.047
913,0.090,0.578,1.137
914,-0.027,0.766,0.977
915,-0.133,0.824,0.980
916,0.176,0.688,0.977
917,0.082,0.969,0.883
