Sample,X,Y,Z
545,-0.254,-0.004,0.996
546,-0.090,0.008,1.078
547,0.051,-0.059,1.047
548,0.141,0.070,1.105
549,0.145,0.074,1.059
550,-0.086,-0.062,0.984
551,-0.215,-0.133,1.008
552,-0.238,-0.047,0.984
553,-0.078,-0.113,0.996
554,0.188,0.117,0.914
555,0.191,0.078,0.938
556,0.102,-0.043,1.027
557,0.094,0.086,0.965
558,-0.055,0.012,0.828
559,0.125,-0.016,1.047
560,0.152,0.094,0.883
561,-0.094,-0.078,0.953
562,-0.043,0.008,0.949
563,-0.078,-0.176,1.059
564,-0.191,-0.066,0.875
565,-0.039,0.012,0.984
566,0.070,0.004,0.879
567,-0.145,0.094,0.785
568,-0.191,-0.012,1.066
569,-0.121,0.000,1.125
570,0.016,0.098,0.984
571,0.230,0.164,1.055
572,0.289,0.164,1.098
573,-0.004,0.129,0.922
574,-0.117,0.023,1.105
575,-0.148,0.012,1.051
576,-0.203,-0.117,1.082
577,-0.051,0.102,1.000
578,0.078,0.035,0.965
579,0.020,-0.062,1.059
580,-0.023,-0.043,1.094
581,-0.043,-0.078,1.137
582,-0.008,0.031,0.980
583,-0.059,-0.008,0.934
584,-0.137,0.012,0.938
585,-0.082,-0.109,1.004
586,-0.039,-0.008,0.969
587,0.125,-0.062,1.074
588,0.320,0.152,0.793
589,0.168,-0.094,0.977
590,0.055,0.066,0.961
591,-0.070,0.043,0.727
592,-0.188,-0.125,0.891
593,-0.012,-0.055,1.070
594,0.016,-0.117,1.035
595,0.047,-0.047,0.934
596,0.000,-0.004,0.938
597,-0.160,-0.094,0.961
598,-0.043,-0.082,0.977
599,0.102,0.105,0.887
600,-0.023,-0.023,1.035
601,-0.039,0.098,1.055
602,-0.039,0.098,1.055
603,-0.176,-0.027,1.062
604,-0.105,0.094,0.984
605,0.117,0.145,1.059
606,0.090,0.160,0.973
607,0.055,0.098,1.043
608,-0.020,0.074,1.043
609,-0.176,-0.039,1.066
610,-0.199,0.020,1.000
611,0.000,-0.004,1.137
612,0.137,0.078,0.965
613,0.125,0.074,1.062
614,-0.016,-0.098,1.125
615,-0.195,-0.039,1.039
616,-0.211,-0.062,0.965
617,-0.047,-0.027,1.012
618,0.047,0.008,0.973
619,0.012,-0.008,0.875
620,0.160,-0.082,1.055
621,0.199,0.145,0.828
622,0.148,-0.066,0.906
623,0.125,0.008,0.953
624,-0.078,0.008,0.918
625,-0.297,-0.109,0.766
626,-0.180,-0.125,1.031
627,-0.133,-0.121,0.965
628,0.031,-0.145,1.070
629,0.363,-0.008,0.973
630,0.180,0.023,0.918
631,-0.016,-0.023,0.879
632,-0.141,-0.133,0.984
633,-0.234,-0.156,1.121
634,-0.117,0.090,0.938
635,0.062,0.105,0.949
636,0.039,0.117,1.000
637,0.039,0.055,1.113
638,0.016,0.062,1.016
639,-0.020,0.055,1.066
640,-0.098,0.078,1.016
641,-0.156,-0.098,1.125
642,-0.133,0.051,0.961
643,-0.031,0.074,0.973
644,0.090,0.070,0.965
645,0.078,-0.016,1.043
646,-0.012,-0.066,1.133
647,-0.047,0.043,1.000
648,-0.172,-0.062,0.941
649,-0.234,-0.039,1.020
650,-0.145,-0.027,0.973
651,0.152,0.016,0.996
652,0.391,0.121,0.977
653,0.262,0.133,0.930
654,0.105,-0.137,1.172
655,-0.070,-0.047,1.027
656,-0.266,-0.059,0.898
657,-0.172,-0.020,0.867
658,0.090,-0.070,1.039
659,0.098,-0.035,1.004
660,0.207,-0.031,1.027
661,0.074,-0.098,0.914
662,-0.207,-0.102,0.922
663,-0.242,-0.102,0.867
664,-0.156,-0.105,0.965
665,-0.180,0.055,0.797
666,-0.133,0.082,0.953
667,0.074,0.086,0.980
668,0.121,0.109,0.996
669,0.184,0.109,1.016
670,0.051,0.070,1.035
671,-0.172,0.020,0.961
672,-0.328,0.012,0.988
673,-0.172,0.051,0.961
674,-0.082,0.016,1.012
675,0.141,0.043,1.105
676,0.211,0.055,1.195
677,0.078,0.020,1.098
678,-0.059,-0.027,1.082
679,-0.012,0.059,1.039
680,0.027,-0.004,1.012
681,0.074,0.168,0.938
682,0.035,-0.043,1.117
683,-0.062,0.012,1.012
684,-0.164,-0.078,0.969
685,-0.113,-0.070,1.004
686,0.082,0.035,0.953
687,0.078,0.039,0.887
688,0.039,0.078,0.918
689,-0.070,0.059,0.836
690,-0.055,-0.070,0.980
691,0.191,-0.004,1.023
692,0.242,-0.055,1.051
693,0.066,-0.039,0.938
694,-0.164,-0.051,0.914
695,-0.375,-0.152,0.879
696,-0.414,-0.074,0.832
697,-0.227,-0.113,0.977
698,0.031,0.086,1.000
699,0.129,0.141,0.871
700,0.000,0.004,1.070
701,0.023,0.020,1.227
702,0.008,0.195,0.867
703,0.074,0.074,0.953
704,0.090,0.121,1.074
705,-0.113,-0.027,1.059
706,-0.184,-0.047,1.043
707,-0.090,0.000,1.125
708,-0.242,-0.082,1.070
709,-0.047,0.035,1.047
710,0.188,0.059,1.023
711,0.121,0.121,0.918
712,0.090,0.055,1.039
713,0.113,0.020,1.098
714,0.074,-0.027,0.996
715,0.086,0.059,0.961
716,-0.047,0.055,0.934
717,-0.266,0.098,0.758
718,-0.172,0.000,0.934
719,0.012,0.047,0.961
720,0.035,-0.008,0.984
721,0.082,-0.066,1.152
722,0.109,0.059,1.008
723,-0.051,-0.027,0.863
724,0.094,0.039,0.984
725,0.160,0.023,0.930
726,0.129,-0.078,1.012
727,0.215,-0.027,1.117
728,-0.020,-0.023,0.977
729,-0.371,-0.074,0.879
730,-0.367,-0.035,0.961
731,-0.320,-0.078,1.000
732,-0.133,0.164,0.875
733,0.059,0.098,0.996
734,0.020,0.039,1.121
735,0.051,0.027,1.066
736,0.133,-0.031,1.074
737,0.121,0.172,0.906
738,-0.129,0.051,0.848
739,-0.211,-0.148,1.164
740,-0.223,-0.020,1.027
741,-0.152,0.066,0.879
742,0.141,0.098,0.973
743,0.254,0.121,0.988
744,0.062,-0.070,1.133
745,0.145,0.090,1.000
746,0.004,-0.004,0.953
747,-0.109,0.102,0.914
748,0.070,0.141,0.867
749,0.059,0.008,0.977
750,0.055,0.023,1.055
751,-0.102,-0.145,1.164
752,-0.156,-0.094,1.176
753,-0.094,0.152,0.805
754,-0.008,0.078,0.891
755,0.035,-0.035,1.043
756,0.078,-0.055,1.051
757,0.152,-0.164,1.223
758,0.324,0.035,1.098
759,0.195,-0.055,0.980
760,0.016,-0.027,0.875
761,-0.074,-0.012,0.883
762,-0.312,-0.027,0.773
763,-0.379,-0.039,0.871
764,-0.273,0.008,0.938
765,-0.141,-0.039,1.008
766,0.039,0.086,0.891
767,0.148,0.047,1.074
768,0.074,0.109,0.879
769,0.035,0.102,0.926
770,0.020,0.059,0.945
771,-0.031,0.109,0.918
772,-0.117,-0.098,1.117
773,-0.129,-0.047,1.195
774,-0.074,-0.043,1.090
775,0.008,0.043,0.984
776,0.098,0.109,0.984
777,0.020,0.066,0.988
778,0.016,-0.059,1.168
779,0.004,-0.004,1.117
780,-0.020,-0.039,1.145
781,0.078,0.078,0.914
782,0.129,-0.090,1.129
783,0.051,0.004,1.070
784,-0.055,0.035,0.910
785,-0.215,0.016,0.832
786,-0.242,-0.105,0.977
787,-0.148,-0.105,0.992
788,0.062,-0.039,0.977
789,0.242,-0.055,0.953
790,0.258,0.047,0.910
791,0.180,-0.055,0.852
792,0.074,-0.020,0.816
793,-0.078,-0.125,0.922
794,-0.164,0.000,0.824
795,-0.195,-0.078,0.969
796,-0.199,0.055,0.855
797,-0.082,0.004,0.965
798,0.094,0.078,0.949
799,0.152,0.086,1.035
800,0.059,0.094,1.055
801,0.020,0.113,1.012
802,-0.176,0.031,0.965
803,-0.230,-0.102,1.199
804,-0.090,-0.078,1.277
805,0.059,0.133,1.047
806,0.160,0.086,1.051
807,0.184,0.117,1.121
808,-0.051,-0.066,1.086
809,-0.078,0.035,1.016
810,-0.027,-0.043,1.152
811,-0.160,0.051,0.988
812,-0.156,0.000,0.977
813,-0.094,-0.035,1.027
814,-0.020,-0.008,0.969
815,0.062,-0.004,0.969
816,0.160,0.082,0.992
817,0.043,0.059,0.828
818,0.004,0.027,0.879
819,0.000,-0.027,0.898
820,-0.105,-0.102,0.883
821,0.035,-0.121,1.102
822,0.227,0.051,0.840
823,0.004,-0.184,0.867
824,-0.047,-0.012,0.867
825,-0.141,-0.152,0.945
826,-0.090,-0.016,0.812
827,0.105,0.004,0.926
828,0.082,-0.109,1.043
829,0.078,-0.016,1.086
830,0.121,0.098,0.918
831,0.000,-0.008,0.992
832,-0.160,0.070,0.984
833,-0.164,0.000,1.012
834,-0.145,-0.066,1.082
835,-0.168,0.016,1.094
836,-0.184,-0.016,1.180
837,0.047,0.113,0.973
838,0.211,-0.004,1.105
839,0.285,0.176,1.000
840,0.191,0.098,1.016
841,0.031,0.059,1.008
842,0.031,0.059,1.008
843,-0.180,-0.082,1.117
844,-0.320,0.027,0.895
845,-0.293,-0.066,0.965
846,-0.055,0.066,0.957
847,0.027,0.043,1.082
848,0.113,0.156,0.953
849,0.039,0.160,0.887
850,-0.152,-0.027,0.992
851,-0.082,0.020,1.062
852,0.070,-0.020,1.070
853,0.172,0.082,1.023
854,0.184,0.000,1.098
855,-0.008,-0.043,0.984
856,-0.078,-0.172,1.078
857,-0.023,0.027,0.902
858,-0.066,-0.105,0.910
859,-0.059,0.000,0.887
860,-0.098,-0.199,1.059
861,-0.004,-0.027,0.930
862,0.078,0.016,0.852
863,-0.008,-0.008,0.848
864,0.020,-0.031,1.004
865,-0.055,0.016,0.820
866,-0.113,0.047,0.816
867,-0.152,-0.004,0.949
868,-0.133,-0.109,1.156
869,0.020,0.008,0.969
870,0.227,0.098,0.902
871,0.199,0.004,1.055
872,0.109,0.094,0.941
873,0.008,-0.031,1.023
874,0.020,0.086,0.988
875,-0.102,-0.035,1.055
876,-0.180,0.039,1.004
877,-0.086,0.047,1.051
878,-0.078,0.148,0.945
879,-0.066,-0.035,1.203
880,-0.055,-0.012,1.195
881,-0.141,0.051,1.102
882,-0.016,0.188,0.977
883,0.133,0.176,1.000
884,-0.008,-0.004,1.098
885,0.020,0.023,1.164
886,0.039,-0.105,1.215
887,-0.035,0.004,0.992
888,-0.090,0.000,0.922
889,-0.082,0.047,0.820
890,-0.082,0.047,0.820
891,-0.027,-0.125,0.980
892,0.035,0.070,0.766
893,0.027,-0.062,0.957
894,0.102,0.062,0.832
895,0.000,-0.113,0.902
896,0.012,-0.008,0.906
897,-0.043,-0.008,0.855
898,-0.172,-0.059,0.844
899,-0.074,0.035,0.953
900,-0.055,-0.016,0.910
901,0.004,0.016,0.938
902,0.082,-0.016,1.070
903,-0.012,-0.086,1.059
904,-0.090,-0.105,1.098
905,-0.043,0.090,0.949
906,-0.059,-0.004,0.957
907,0.023,0.066,0.965
908,0.035,0.012,1.172
909,0.137,0.090,1.051
910,0.086,0.043,1.027
911,-0.074,-0.027,1.109
912,-0.223,-0.047,1.172
913,-0.156,0.074,0.949
914,-0.016,0.145,0.918
915,0.043,0.188,0.953
916,0.055,0.027,1.090
917,-0.031,0.039,1.031
918,-0.133,0.051,1.035
919,-0.094,0.012,1.035
920,-0.035,0.082,0.926
921,0.023,-0.121,1.109
922,0.152,0.094,1.016
923,0.109,-0.023,0.984
924,0.020,-0.031,0.957
925,0.000,-0.086,1.062
