Sample,X,Y,Z
753,0.027,0.039,1.004
754,-0.070,0.035,1.012
755,0.008,-0.031,1.137
756,0.074,0.031,0.996
757,-0.109,0.020,0.934
758,-0.090,0.012,0.973
759,-0.078,-0.070,0.992
760,-0.090,-0.008,0.938
761,0.008,-0.016,1.039
762,0.059,-0.008,1.047
763,0.078,0.051,1.020
764,-0.031,0.066,1.020
765,-0.062,-0.090,1.117
766,-0.082,0.020,0.980
767,-0.043,0.027,0.977
768,0.047,-0.039,1.020
769,0.098,-0.035,0.859
770,0.062,0.047,0.848
771,0.102,-0.078,0.957
772,0.090,-0.023,0.883
773,0.055,-0.004,0.902
774,0.070,-0.031,1.023
775,0.086,-0.016,0.957
776,0.035,0.004,0.996
777,0.027,0.027,0.969
778,-0.098,-0.074,1.027
779,-0.004,-0.008,1.020
780,0.016,-0.012,0.969
781,0.059,0.031,1.035
782,0.039,0.031,0.941
783,-0.137,0.000,1.035
784,-0.199,-0.039,1.086
785,-0.098,0.000,0.961
786,-0.039,0.008,1.098
787,0.086,0.031,1.035
788,0.062,0.062,0.910
789,0.070,0.008,0.973
790,0.090,0.031,0.922
791,-0.137,-0.117,0.871
792,-0.137,-0.066,1.070
793,-0.043,0.035,0.898
794,-0.043,0.035,0.898
795,-0.113,-0.039,0.875
796,-0.039,0.012,1.059
797,0.043,0.016,0.957
798,0.160,-0.004,0.855
799,0.180,-0.004,1.082
800,0.027,0.004,1.004
801,-0.133,-0.070,0.926
802,-0.027,0.004,1.062
803,0.062,0.023,1.027
804,-0.023,0.043,0.988
805,0.109,0.020,1.180
806,-0.012,0.000,1.078
807,0.023,0.016,1.039
808,-0.008,0.023,0.945
809,-0.152,-0.043,0.941
810,0.016,0.016,0.926
811,-0.016,-0.004,0.879
812,-0.012,-0.020,0.938
813,0.000,-0.074,0.914
814,0.012,-0.059,0.973
815,0.156,0.012,0.879
816,0.109,0.016,0.961
817,-0.004,-0.027,1.008
818,-0.098,0.008,0.938
819,-0.078,-0.043,1.105
820,0.016,0.023,0.996
821,0.109,0.059,0.941
822,-0.023,-0.074,1.004
823,0.008,-0.012,0.996
824,-0.047,0.051,0.828
825,-0.215,-0.043,1.012
826,-0.199,0.023,1.066
827,-0.094,0.051,1.051
828,0.133,0.020,1.117
829,0.152,0.043,1.188
830,0.012,0.020,1.004
831,-0.059,-0.020,0.949
832,0.027,-0.023,0.953
833,-0.078,-0.023,0.852
834,-0.070,-0.023,0.871
835,-0.090,-0.082,0.941
836,-0.047,-0.066,0.965
837,0.242,0.020,0.953
838,0.082,0.012,0.863
839,-0.078,-0.020,1.000
840,-0.070,-0.047,0.926
841,-0.113,-0.027,0.953
842,0.016,0.031,1.078
843,0.109,0.031,1.000
844,0.133,0.043,1.008
845,0.121,-0.023,1.113
846,-0.004,-0.027,1.031
847,-0.191,-0.031,1.027
848,-0.164,0.004,1.012
849,-0.090,-0.035,1.039
850,0.008,0.062,0.902
851,-0.027,-0.016,0.969
852,-0.039,-0.082,0.984
853,0.023,-0.031,0.961
854,0.113,-0.008,0.844
855,0.098,-0.051,0.898
856,-0.125,-0.039,0.867
857,-0.113,-0.016,0.934
858,0.055,-0.020,1.004
859,0.035,0.031,1.047
860,0.078,-0.016,1.102
861,-0.027,-0.008,1.047
862,-0.125,0.000,1.012
863,0.016,0.051,0.969
864,-0.016,-0.039,0.926
865,-0.164,-0.020,0.945
866,-0.082,0.012,1.066
867,0.004,0.066,0.961
868,0.039,0.008,1.086
869,0.145,0.020,1.121
870,0.016,0.059,0.980
871,0.000,-0.023,0.988
872,-0.062,-0.051,1.027
873,-0.199,-0.055,0.875
874,-0.078,0.004,0.891
875,0.055,-0.039,0.914
876,0.027,-0.016,0.879
877,0.074,-0.035,0.977
878,-0.051,-0.094,0.844
879,-0.117,-0.035,0.910
880,-0.023,0.055,0.949
881,-0.086,-0.012,0.973
882,-0.023,-0.016,1.051
883,0.023,0.023,1.117
884,0.094,0.027,1.109
885,0.062,0.023,1.004
886,-0.035,0.008,1.035
887,-0.027,0.016,1.012
888,-0.121,-0.066,0.875
889,-0.148,-0.055,1.023
890,-0.094,0.004,1.004
891,-0.012,0.031,0.891
892,0.062,-0.047,1.039
893,0.055,0.047,0.996
894,-0.027,-0.055,0.969
895,0.047,-0.078,1.000
896,0.152,-0.027,0.945
897,0.090,0.035,0.895
898,0.098,-0.023,0.922
899,-0.105,-0.074,0.961
900,-0.008,0.000,1.020
901,0.043,0.012,1.004
902,-0.074,-0.035,1.027
903,0.012,-0.016,1.055
904,-0.043,0.020,0.902
905,-0.145,0.004,0.941
906,-0.070,0.051,1.023
907,-0.031,-0.031,0.961
908,0.012,-0.059,1.062
909,0.152,0.152,1.066
910,-0.051,0.023,0.902
911,0.000,-0.113,1.070
912,-0.129,-0.004,1.027
913,-0.109,-0.004,0.891
914,-0.109,-0.004,0.891
915,0.074,-0.031,1.020
916,-0.137,-0.023,0.895
917,-0.207,-0.102,0.980
918,0.078,0.016,0.906
919,0.047,-0.043,0.871
920,0.062,-0.043,0.973
921,0.008,0.027,0.926
