Sample,X,Y,Z
488,-0.020,-0.016,1.016
489,-0.098,-0.008,1.020
490,0.066,0.047,1.027
491,0.199,0.059,1.086
492,0.043,0.043,1.031
493,-0.152,-0.043,1.023
494,0.023,0.051,0.996
495,0.109,0.094,0.910
496,-0.062,-0.008,0.934
497,-0.172,-0.098,0.961
498,-0.121,0.004,0.941
499,0.086,0.004,0.953
500,0.020,0.023,0.930
501,-0.035,-0.039,1.020
502,-0.113,-0.039,0.969
503,-0.051,-0.020,0.984
504,0.023,-0.012,1.059
505,0.051,0.035,1.055
506,-0.051,-0.008,1.012
507,-0.008,-0.020,0.957
508,0.164,0.070,0.938
509,-0.008,0.070,0.914
510,-0.121,-0.113,0.969
511,-0.047,0.012,0.945
512,-0.004,0.070,0.957
513,0.047,0.082,0.961
514,0.070,-0.047,1.082
515,-0.055,-0.027,1.074
516,0.113,0.059,1.066
517,0.156,0.039,1.062
518,0.117,0.023,1.062
519,0.059,-0.031,0.953
520,0.059,0.027,0.957
521,-0.004,0.016,0.941
522,-0.043,0.016,0.965
523,-0.121,-0.074,1.008
524,-0.230,-0.043,0.906
525,-0.043,0.008,0.938
526,0.062,-0.008,0.918
527,0.027,0.000,0.957
528,-0.023,-0.004,1.000
529,-0.062,-0.039,0.973
530,-0.090,0.039,1.016
531,-0.043,0.016,1.027
532,-0.020,0.012,1.031
533,0.102,0.102,0.988
534,0.145,0.117,1.027
535,0.164,0.023,1.031
536,-0.074,-0.031,1.020
537,-0.109,-0.020,1.039
538,-0.180,-0.008,0.965
539,-0.105,-0.020,0.980
540,0.020,-0.062,1.027
541,0.172,0.016,0.898
542,0.195,0.004,0.949
543,0.086,-0.020,0.957
544,0.062,-0.031,0.930
545,-0.168,-0.027,0.918
546,-0.098,0.023,0.973
547,-0.027,0.062,0.984
548,0.016,0.031,0.965
549,0.020,-0.004,0.996
550,0.062,-0.035,1.012
551,0.012,0.055,0.988
552,-0.004,-0.023,0.992
553,-0.148,-0.062,1.008
554,-0.102,-0.047,1.016
555,0.113,0.051,1.031
556,0.129,0.004,1.090
557,0.098,0.012,1.082
558,0.145,0.023,1.062
559,0.117,0.047,0.941
560,-0.027,0.074,0.938
561,0.031,-0.012,0.902
562,-0.227,-0.012,0.918
563,-0.102,-0.027,0.977
564,-0.035,0.031,1.008
565,0.004,0.004,1.023
566,-0.012,-0.035,0.914
567,0.004,-0.004,0.977
568,-0.004,0.016,0.914
569,-0.160,-0.113,0.996
570,-0.195,-0.078,1.059
571,-0.020,0.027,0.984
572,0.113,0.070,1.004
573,0.090,-0.027,0.996
574,0.027,0.004,0.984
575,-0.059,0.059,0.988
576,-0.039,0.016,1.008
577,-0.098,-0.023,0.973
578,-0.012,0.023,0.980
579,-0.027,-0.039,0.992
580,0.055,0.000,0.977
581,0.066,0.008,0.984
582,-0.008,-0.023,0.965
583,-0.074,-0.035,0.996
584,0.078,0.027,0.965
585,0.125,0.023,1.043
586,0.027,-0.012,1.008
587,-0.074,-0.016,1.020
588,-0.051,0.035,0.945
589,-0.027,0.012,0.965
590,0.004,0.012,0.949
591,-0.031,-0.039,0.941
592,-0.027,-0.062,1.027
593,-0.004,-0.016,1.008
594,0.039,0.055,0.988
595,0.000,-0.051,1.035
596,-0.184,-0.023,1.027
597,0.016,-0.008,1.027
598,0.078,0.055,0.992
599,0.051,-0.031,1.020
600,0.031,0.004,0.910
601,0.145,0.027,0.891
602,0.047,0.000,0.922
603,-0.082,-0.094,0.984
604,-0.156,-0.082,1.004
605,-0.117,0.027,0.961
606,-0.020,-0.020,1.016
607,0.133,0.020,1.000
608,0.043,-0.008,1.020
609,-0.121,-0.055,1.031
610,0.039,-0.020,1.008
611,-0.012,0.027,0.961
612,-0.090,-0.059,0.992
613,-0.188,-0.020,0.930
614,0.023,0.078,0.902
615,0.016,0.023,1.016
616,-0.012,-0.035,1.023
617,-0.164,-0.008,1.008
618,-0.168,-0.043,1.008
619,-0.027,-0.004,1.020
620,0.004,0.004,0.977
621,-0.008,-0.027,1.004
622,-0.023,-0.027,1.023
623,0.035,-0.031,0.984
624,0.055,0.000,1.012
625,0.074,-0.035,0.945
626,0.035,-0.012,0.973
627,0.223,0.082,0.930
628,0.066,0.039,0.910
629,-0.137,-0.070,1.008
630,-0.164,-0.082,0.988
631,-0.004,0.020,0.969
632,0.055,0.012,0.984
633,0.043,-0.016,0.941
634,0.000,-0.012,1.023
635,-0.090,-0.051,1.000
636,-0.066,-0.012,1.051
637,-0.039,0.008,1.047
638,-0.043,-0.031,1.043
639,-0.059,-0.039,1.023
640,-0.090,0.039,0.930
641,-0.094,0.027,0.906
642,-0.047,-0.043,0.934
643,-0.031,-0.035,0.934
644,0.020,0.012,0.926
645,-0.016,-0.008,0.961
646,-0.164,-0.125,1.016
647,-0.094,-0.047,1.004
648,0.105,0.043,0.984
649,0.141,0.113,1.074
650,0.191,-0.020,1.102
651,0.102,-0.020,1.059
652,-0.105,-0.023,1.074
653,-0.023,0.062,0.953
654,0.055,0.035,0.949
655,-0.074,-0.059,0.926
656,-0.098,-0.023,0.941
657,-0.008,0.020,0.926
658,-0.066,-0.008,0.973
659,-0.148,-0.062,0.961
660,-0.180,-0.078,0.992
661,-0.012,0.012,0.938
662,0.055,0.027,0.945
663,0.027,-0.051,1.039
664,-0.039,-0.023,0.988
665,0.008,0.000,1.000
666,0.043,-0.016,0.988
667,0.031,0.000,0.957
668,-0.137,-0.008,0.922
669,-0.062,-0.016,1.020
670,-0.031,-0.004,0.988
671,-0.152,-0.031,1.020
672,-0.008,-0.070,1.035
673,0.137,0.070,1.004
674,0.254,0.102,0.977
675,0.113,0.000,0.992
676,-0.102,-0.125,1.031
677,-0.262,-0.035,0.973
678,-0.141,-0.023,1.023
679,0.039,0.027,0.988
680,0.176,0.012,0.926
681,0.191,0.027,0.910
682,-0.012,-0.039,0.977
683,0.062,0.004,0.941
684,-0.145,-0.055,0.953
685,-0.207,-0.027,0.980
686,-0.082,-0.055,0.941
687,0.078,0.051,0.934
688,0.156,0.055,1.031
689,0.078,-0.078,1.027
690,-0.078,-0.004,1.129
691,-0.062,0.055,1.027
692,-0.055,0.027,1.004
693,-0.176,-0.027,1.016
694,-0.062,0.020,0.992
695,0.109,0.059,0.949
696,-0.004,-0.012,1.004
697,-0.020,-0.035,0.965
698,-0.043,-0.090,0.934
699,-0.129,-0.055,0.871
700,-0.086,0.004,0.926
701,-0.062,-0.031,0.996
702,-0.082,-0.059,1.039
703,-0.027,0.023,1.094
704,0.215,0.051,1.000
705,0.164,0.023,1.043
706,0.016,-0.023,0.957
707,-0.047,-0.008,0.938
708,0.105,0.016,0.875
709,-0.031,-0.008,0.934
710,-0.043,-0.066,0.969
711,-0.039,-0.027,0.938
712,0.094,0.020,0.980
713,0.156,0.051,0.969
714,0.055,-0.004,1.039
715,-0.062,-0.055,1.070
716,-0.090,-0.008,1.051
717,0.074,0.027,1.066
718,0.078,0.055,1.094
719,0.016,-0.016,1.004
720,-0.078,-0.004,1.027
721,0.066,0.059,0.961
722,0.105,0.035,0.926
723,0.004,-0.098,0.949
724,-0.105,-0.062,0.992
725,-0.082,0.047,0.906
726,-0.137,-0.012,0.977
727,-0.062,-0.070,0.984
728,-0.129,-0.043,0.934
729,-0.031,0.012,0.941
730,0.184,0.027,0.957
731,0.129,-0.004,0.957
732,-0.047,-0.059,0.930
733,-0.090,-0.035,0.996
734,0.059,0.078,0.969
735,-0.059,0.031,1.023
736,-0.082,-0.055,1.066
737,-0.113,-0.039,1.027
738,0.043,0.055,0.988
739,0.168,0.012,1.047
740,0.055,0.000,0.965
741,-0.141,-0.047,1.016
742,0.062,-0.004,0.977
743,0.164,0.066,1.020
744,0.188,0.027,1.043
745,0.137,0.074,1.031
746,-0.070,0.020,1.008
747,-0.082,0.059,1.016
748,-0.129,0.055,0.953
749,-0.098,-0.039,0.988
750,-0.023,0.000,0.945
751,0.043,-0.031,0.902
752,0.078,0.000,0.910
753,0.012,-0.086,0.949
754,-0.012,-0.078,0.941
755,0.086,-0.008,0.883
756,-0.004,0.027,0.934
757,-0.047,-0.062,1.020
758,-0.074,-0.027,0.980
759,0.059,0.012,0.988
760,0.180,0.094,1.027
761,0.160,0.066,1.012
762,-0.012,0.000,1.027
763,-0.047,-0.004,1.074
764,-0.043,0.066,0.973
765,-0.102,0.004,1.074
766,-0.113,-0.035,1.004
767,-0.086,0.000,1.031
768,0.020,0.090,0.977
769,0.008,-0.039,1.020
770,0.012,-0.055,1.074
771,-0.020,0.004,0.980
772,0.023,0.027,0.961
773,-0.082,-0.031,0.918
774,-0.145,-0.055,0.891
775,-0.102,-0.012,0.875
776,0.047,-0.035,0.930
777,0.168,0.059,0.949
778,0.102,-0.031,1.004
779,-0.055,-0.016,0.973
780,-0.156,-0.012,1.027
781,-0.051,0.070,0.988
782,0.102,0.008,1.074
783,0.078,-0.055,1.074
784,0.066,-0.004,1.078
785,0.277,0.082,0.953
786,0.227,0.027,0.988
787,0.078,-0.051,0.977
788,-0.133,0.016,0.906
789,-0.211,0.020,0.980
790,-0.270,-0.055,1.008
791,-0.094,-0.008,1.000
792,0.078,-0.008,0.961
793,0.152,0.000,0.961
794,0.172,0.027,0.945
795,-0.043,-0.031,0.969
796,-0.188,-0.109,0.945
797,-0.246,-0.051,0.957
798,0.031,0.059,0.980
799,0.121,0.012,0.961
800,0.047,-0.031,1.035
801,-0.020,0.066,0.977
802,-0.023,0.047,0.961
803,-0.133,-0.016,1.070
804,-0.223,-0.020,1.012
805,-0.176,-0.004,1.047
806,0.074,0.047,1.059
807,0.102,0.086,1.023
808,0.059,-0.020,1.055
809,-0.051,-0.012,0.906
810,-0.094,-0.090,1.000
811,0.172,0.098,0.906
812,0.188,0.047,0.996
813,-0.055,-0.059,1.047
814,-0.113,-0.039,0.992
815,0.016,0.070,0.930
816,-0.082,0.016,1.000
817,-0.066,-0.117,0.910
818,-0.062,-0.039,0.945
819,0.012,0.008,0.840
820,0.168,-0.070,0.902
821,0.062,0.027,0.957
822,-0.133,-0.039,0.973
823,-0.020,-0.043,1.008
824,-0.027,0.094,1.000
825,0.055,0.047,1.062
826,0.047,0.000,0.984
827,0.008,0.008,1.086
828,0.062,0.133,0.965
829,-0.031,-0.020,1.008
830,-0.191,-0.098,1.039
831,-0.254,0.004,0.988
832,-0.086,0.043,0.973
833,-0.102,-0.043,1.039
834,-0.047,0.008,0.988
835,0.066,0.020,1.062
836,0.121,0.035,1.059
837,0.059,0.039,1.000
838,-0.016,-0.062,0.926
839,-0.152,-0.016,0.953
840,-0.008,-0.074,0.934
841,0.133,0.086,0.801
842,0.020,-0.035,0.945
843,-0.016,-0.051,0.953
844,0.008,-0.059,1.008
845,0.016,0.023,0.980
846,-0.039,-0.039,1.035
847,-0.152,-0.023,1.043
848,-0.086,0.004,1.043
849,0.082,0.047,0.980
850,0.094,0.020,1.121
851,0.055,0.008,1.027
852,-0.012,-0.043,1.078
853,-0.059,0.004,1.051
854,-0.031,0.059,0.895
855,-0.035,0.008,0.902
856,-0.270,-0.055,0.949
857,-0.242,-0.039,0.953
858,-0.059,0.043,0.895
859,-0.098,-0.039,0.996
860,-0.020,-0.055,0.891
861,-0.004,-0.027,0.887
862,0.082,0.008,0.938
863,0.035,0.004,0.953
864,-0.105,-0.027,0.984
865,-0.141,0.012,1.113
866,0.113,0.039,1.066
867,0.062,0.020,1.066
868,0.062,0.031,1.055
869,0.008,-0.004,1.008
870,-0.035,-0.070,1.016
871,-0.020,0.074,0.926
872,-0.105,-0.074,1.047
873,-0.086,-0.035,0.969
874,-0.004,0.023,0.996
875,0.223,0.055,0.992
876,0.137,0.027,1.000
877,0.016,0.008,0.965
878,-0.129,-0.074,1.066
879,-0.035,-0.008,0.895
880,0.066,-0.016,0.918
881,0.113,-0.020,0.898
882,0.086,0.016,0.910
883,-0.016,-0.004,0.875
884,-0.152,-0.070,0.988
885,-0.152,-0.078,0.980
886,-0.141,-0.094,0.973
887,0.066,0.062,1.012
888,0.137,0.074,0.992
889,-0.055,-0.109,1.094
890,-0.215,-0.020,1.074
891,-0.074,0.070,1.016
892,0.051,0.023,1.074
893,0.094,-0.016,1.047
894,0.051,0.039,0.969
895,-0.031,0.031,0.961
896,-0.055,-0.004,0.949
897,-0.133,-0.020,1.012
898,-0.152,0.000,0.918
899,-0.195,-0.035,0.961
900,0.023,0.031,0.980
901,0.078,0.031,0.930
902,0.113,-0.055,1.012
903,0.035,-0.051,1.004
904,0.039,0.047,0.934
905,0.082,0.039,0.957
906,-0.039,-0.086,0.992
907,-0.039,-0.027,0.984
908,0.016,0.016,0.957
909,0.137,0.012,1.000
910,0.062,-0.035,1.012
911,-0.098,-0.039,0.973
912,-0.172,-0.078,1.004
913,-0.156,-0.012,0.988
914,-0.156,-0.012,0.988
915,-0.027,0.047,1.016
916,0.113,-0.027,1.066
917,0.090,0.027,1.016
918,0.145,0.000,0.996
919,0.164,0.078,0.984
920,0.004,-0.047,1.000
921,-0.215,-0.023,0.996
