Sample,X,Y,Z
591,-0.059,-0.008,1.090
592,-0.223,-0.125,0.965
593,-0.383,-0.070,1.035
594,0.039,0.094,0.941
595,0.250,0.105,1.004
596,-0.062,-0.043,1.121
597,-0.156,-0.133,1.070
598,-0.312,-0.039,1.094
599,-0.227,0.105,0.879
600,0.004,0.105,0.969
601,0.203,0.023,1.086
602,0.078,0.020,1.039
603,-0.371,-0.125,1.207
604,-0.441,-0.172,0.934
605,-0.059,0.105,0.805
606,0.305,0.105,0.992
607,0.449,0.020,0.879
608,0.242,-0.070,0.930
609,-0.035,-0.164,0.961
610,-0.223,-0.121,0.793
611,-0.320,-0.039,0.875
612,0.137,0.133,0.910
613,0.227,0.066,1.066
614,-0.086,-0.160,1.250
615,-0.273,-0.137,1.129
616,-0.160,0.023,0.938
617,-0.027,0.043,1.008
618,0.344,0.148,0.910
619,0.355,0.160,0.992
620,-0.203,-0.008,1.141
621,-0.574,-0.266,1.105
622,-0.590,-0.145,1.035
623,-0.242,0.098,0.988
624,0.258,0.223,0.836
625,0.551,0.031,1.055
626,0.227,-0.141,1.113
627,-0.418,-0.328,1.086
628,-0.281,-0.059,0.980
629,0.094,0.215,0.699
630,0.402,0.188,0.961
631,0.375,0.023,0.949
632,-0.035,-0.148,1.086
633,-0.352,-0.137,1.098
634,-0.391,-0.148,0.879
635,-0.070,-0.023,0.953
636,0.379,0.121,0.875
637,0.344,-0.012,0.895
638,-0.168,-0.227,1.160
639,-0.344,-0.148,1.000
640,-0.289,0.055,0.832
641,-0.199,0.160,1.027
642,-0.062,0.145,0.934
643,0.090,-0.051,1.156
644,-0.121,-0.047,1.109
645,-0.125,-0.094,1.031
646,0.031,-0.039,0.980
647,0.031,0.113,0.863
648,0.215,-0.008,0.996
649,0.094,-0.160,1.062
650,0.078,-0.039,1.031
651,-0.102,-0.035,1.031
652,0.062,0.074,1.008
653,0.234,0.176,0.914
654,-0.008,0.016,1.086
655,-0.113,-0.066,1.055
656,-0.062,-0.082,0.980
657,0.055,-0.051,1.027
658,-0.062,0.016,0.953
659,-0.301,-0.059,0.875
660,-0.246,-0.070,0.957
661,-0.016,-0.047,0.965
662,0.047,-0.066,1.090
663,0.188,0.105,1.035
664,-0.172,0.039,0.992
665,-0.523,-0.039,1.039
666,-0.184,-0.035,0.898
667,0.090,-0.078,0.965
668,0.254,-0.012,1.020
669,0.230,-0.023,0.914
670,0.008,-0.062,0.848
671,-0.074,-0.023,0.926
672,-0.074,-0.035,0.957
673,0.152,-0.125,1.066
674,0.355,0.055,1.117
675,0.285,0.199,1.109
676,-0.066,0.086,0.977
677,-0.238,-0.086,1.070
678,-0.203,-0.059,1.094
679,0.055,-0.004,1.027
680,0.375,0.098,1.090
681,0.266,0.059,0.977
682,-0.305,-0.070,0.965
683,-0.434,-0.156,0.977
684,-0.125,-0.078,0.832
685,0.125,0.070,1.062
686,0.285,0.117,0.996
687,-0.062,0.016,1.012
688,-0.512,0.023,1.004
689,-0.594,-0.227,0.996
690,-0.004,-0.062,0.996
691,0.328,0.039,0.984
692,0.430,0.098,0.938
693,0.074,-0.094,0.863
694,-0.254,-0.180,0.914
695,-0.074,-0.070,0.852
696,0.164,0.098,0.945
697,0.406,0.047,1.098
698,0.180,0.020,1.035
699,-0.336,-0.078,1.098
700,-0.426,-0.047,1.020
701,0.043,-0.008,1.004
702,0.434,0.043,1.145
703,0.520,0.137,1.113
704,0.227,0.090,1.059
705,-0.250,-0.098,0.945
706,-0.582,-0.117,1.004
707,-0.285,-0.043,1.020
708,0.164,0.098,0.867
709,0.211,0.035,1.035
710,0.074,-0.078,1.047
711,-0.266,-0.020,0.945
712,-0.363,-0.016,0.984
713,-0.023,0.023,0.922
714,0.195,0.039,1.070
715,0.152,0.035,1.086
716,0.023,0.020,0.918
717,-0.289,-0.055,0.965
718,-0.172,-0.051,0.945
719,0.152,-0.039,0.863
720,0.203,-0.059,0.965
721,0.176,-0.020,1.023
722,-0.008,-0.059,0.957
723,-0.148,-0.082,0.977
724,0.027,0.023,0.996
725,0.355,0.121,1.004
726,0.152,0.059,1.043
727,-0.023,-0.023,1.078
728,-0.164,-0.031,1.059
729,-0.312,0.051,0.992
730,-0.129,0.031,1.027
731,0.102,-0.008,1.023
732,0.086,-0.031,1.133
733,0.066,0.043,1.055
734,-0.219,-0.148,0.992
735,-0.332,-0.039,0.977
736,-0.121,0.012,0.941
737,0.105,0.070,0.961
738,0.379,-0.004,1.059
739,0.297,0.023,0.945
740,-0.117,-0.023,0.988
741,-0.281,-0.047,0.875
742,-0.086,-0.070,0.918
743,0.141,0.043,1.000
744,0.207,-0.035,0.992
745,0.148,-0.070,1.012
746,0.020,-0.051,0.949
747,-0.211,-0.090,0.918
748,0.008,0.031,0.855
749,0.184,0.031,0.965
750,0.113,0.066,1.070
751,-0.062,0.027,1.125
752,-0.398,-0.012,0.965
753,-0.535,0.000,1.031
754,-0.102,0.027,1.023
755,0.184,0.035,1.176
756,0.270,0.121,1.105
757,0.023,0.070,1.051
758,-0.309,-0.105,1.145
759,-0.309,-0.105,1.145
760,-0.199,-0.082,0.996
761,0.090,0.074,0.945
762,0.355,0.102,0.949
763,0.324,0.047,0.965
764,-0.031,-0.043,0.922
765,-0.453,-0.188,0.949
766,-0.156,-0.062,0.801
767,0.332,0.027,0.926
768,0.477,0.098,0.973
769,0.293,0.020,0.945
770,-0.109,-0.066,1.027
771,-0.336,-0.062,0.988
772,-0.262,-0.094,0.984
773,0.129,0.094,0.992
774,0.262,0.086,1.020
775,-0.156,-0.016,1.070
776,-0.426,-0.074,0.996
777,-0.457,-0.051,0.941
778,-0.055,0.074,1.043
779,0.262,0.137,1.023
780,0.176,0.098,1.113
781,-0.168,0.031,0.988
782,-0.473,-0.125,1.125
783,-0.215,-0.016,1.062
784,0.145,0.062,0.965
785,0.426,0.137,0.988
786,0.176,-0.055,1.004
787,-0.227,-0.160,1.043
788,-0.340,-0.180,0.785
789,-0.137,0.004,0.859
790,0.484,0.094,0.941
791,0.496,0.098,0.867
792,0.199,-0.051,1.035
793,-0.199,-0.086,1.023
794,-0.301,-0.062,1.031
795,-0.238,0.008,0.977
796,0.105,0.109,1.062
797,0.254,0.078,1.125
798,0.086,0.043,1.074
799,-0.148,-0.047,1.086
800,-0.219,-0.125,1.039
801,0.090,0.043,0.832
802,0.055,0.109,0.859
803,-0.117,-0.020,1.008
804,-0.168,-0.039,0.980
805,-0.262,-0.070,1.051
806,-0.414,-0.113,1.059
807,-0.145,0.004,0.926
808,0.133,0.090,0.828
809,0.070,-0.070,1.016
810,0.102,-0.121,1.039
811,-0.070,0.004,0.891
812,-0.207,0.012,0.945
813,0.059,0.027,0.984
814,0.074,0.094,1.008
815,0.008,0.059,1.035
816,0.016,0.012,1.160
817,0.016,0.055,1.102
818,0.016,0.055,1.102
819,-0.078,0.016,1.035
820,0.008,0.004,1.004
821,0.055,-0.047,1.105
822,0.172,0.059,1.098
823,0.207,0.035,1.023
824,-0.195,-0.121,1.023
825,-0.238,-0.008,0.855
826,-0.016,0.000,0.816
827,0.031,-0.008,0.891
828,0.207,0.043,0.906
829,0.203,0.020,0.918
830,-0.254,-0.125,0.965
831,-0.449,-0.133,0.895
832,-0.285,-0.109,0.875
833,0.027,0.059,0.887
834,0.125,0.039,1.082
835,0.105,0.047,1.078
836,-0.152,-0.082,1.039
837,-0.430,-0.086,1.133
838,-0.301,-0.023,1.066
839,-0.004,0.129,1.004
840,0.219,0.117,1.109
841,0.180,-0.055,1.117
842,0.180,-0.055,1.117
843,-0.051,0.027,1.129
844,-0.246,-0.020,1.016
845,-0.145,0.047,0.887
846,0.121,0.031,0.957
847,0.363,0.051,1.078
848,0.246,0.074,0.934
849,-0.078,-0.113,1.027
850,-0.219,-0.074,0.867
