Sample,X,Y,Z
383,-0.734,0.051,0.930
384,-0.223,-0.223,1.082
385,0.336,-0.004,1.145
386,0.621,0.094,1.141
387,0.590,0.195,0.969
388,0.109,0.168,0.906
389,-0.402,0.078,1.121
390,-0.512,-0.090,1.211
391,-0.387,-0.023,1.051
392,-0.234,0.086,1.164
393,0.000,0.191,0.984
394,0.211,0.012,0.953
395,0.438,0.160,0.914
396,0.387,0.074,1.004
397,0.570,0.098,1.047
398,0.227,-0.156,1.102
399,-0.359,0.230,0.875
400,-0.305,0.008,1.109
401,-0.242,-0.203,1.098
402,-0.047,-0.066,1.016
403,0.383,0.074,1.023
404,0.234,0.137,0.773
405,-0.242,-0.301,0.949
406,-0.469,-0.426,0.910
407,-0.527,-0.164,0.848
408,0.074,0.062,0.801
409,0.406,0.004,0.898
410,0.246,-0.273,1.020
411,0.148,-0.074,1.004
412,-0.020,0.105,0.961
413,-0.148,0.086,0.965
414,0.160,-0.043,1.242
415,-0.027,0.277,0.953
416,-0.762,0.137,1.129
417,-0.867,-0.230,1.055
418,-0.496,-0.383,1.141
419,0.492,0.262,0.863
420,1.062,0.375,0.809
421,0.996,0.262,0.953
422,0.613,-0.039,1.172
423,-0.152,-0.039,1.203
424,-0.855,-0.105,1.238
425,-0.875,0.020,1.004
426,-0.438,-0.059,1.227
427,-0.098,0.242,0.824
428,0.219,-0.277,1.090
429,0.543,-0.078,0.898
430,0.570,-0.305,0.973
431,0.457,-0.070,0.773
432,0.199,-0.070,0.676
433,-0.199,-0.176,0.805
434,-0.199,-0.176,0.805
435,-0.668,-0.430,1.117
436,-0.781,-0.141,0.844
437,-0.637,-0.039,0.887
438,-0.273,0.012,0.930
439,0.156,-0.066,1.027
440,0.426,0.055,0.938
441,0.352,0.086,1.008
442,0.332,0.246,0.906
443,0.078,0.230,0.906
444,-0.371,0.059,1.137
445,-0.574,0.000,1.184
446,-0.258,0.176,1.238
447,0.078,0.289,1.223
448,0.113,0.219,1.086
449,0.238,0.125,1.172
450,0.148,0.059,1.066
451,0.086,-0.176,1.234
452,0.285,-0.039,0.887
453,0.324,0.031,0.977
454,0.344,0.027,1.141
455,-0.297,-0.051,0.742
456,-0.562,-0.379,1.141
457,-0.207,-0.266,0.895
458,-0.207,-0.266,0.895
459,-0.004,-0.254,0.840
460,0.246,-0.035,0.828
461,0.297,-0.059,0.668
462,0.102,-0.266,0.852
463,-0.336,-0.371,0.941
464,-0.328,-0.164,0.750
465,-0.105,0.020,0.852
466,0.230,0.168,0.902
467,0.422,-0.020,1.090
468,0.070,-0.078,1.195
469,-0.441,0.211,1.074
470,-0.750,0.039,1.031
471,-0.637,0.016,1.070
472,-0.082,0.145,1.168
473,0.473,0.293,1.207
474,0.715,0.230,1.195
475,0.629,0.137,1.227
476,0.234,0.113,1.047
477,-0.105,0.082,0.961
478,-0.238,-0.008,1.051
479,-0.328,-0.121,1.055
480,-0.098,-0.262,1.043
481,0.039,-0.031,0.902
482,-0.020,-0.102,0.648
483,-0.004,-0.309,0.863
484,0.188,-0.352,0.883
485,0.621,-0.027,0.816
486,0.613,0.035,0.910
487,0.000,-0.230,0.914
488,-0.512,-0.402,1.094
489,-0.840,-0.141,0.871
490,-0.805,-0.191,0.980
491,-0.391,-0.152,1.090
492,0.227,-0.047,1.020
493,0.359,0.090,0.852
494,0.098,-0.148,1.105
495,0.188,0.188,0.723
496,0.137,0.105,1.031
497,0.191,0.316,0.977
498,-0.055,0.109,1.242
499,-0.355,0.188,1.301
500,-0.715,0.152,1.082
501,-0.426,0.059,1.074
502,0.129,0.281,0.801
503,0.422,0.270,1.117
504,0.578,-0.016,1.043
505,0.176,-0.168,1.000
506,0.270,0.074,0.934
507,0.270,0.105,0.980
508,0.211,0.090,0.945
509,-0.082,-0.289,1.266
510,-0.320,-0.199,1.152
511,-0.418,-0.289,1.164
512,-0.207,-0.109,0.793
513,0.008,-0.211,0.852
514,0.242,-0.039,0.801
515,0.246,-0.312,0.930
516,0.055,-0.250,0.730
517,-0.195,-0.410,0.977
518,0.043,0.102,0.789
519,0.117,0.062,0.910
520,-0.152,0.027,0.949
521,-0.539,-0.168,1.078
522,-0.488,0.160,0.926
523,-0.230,0.043,1.008
524,0.062,0.031,1.145
525,0.125,0.203,1.059
526,0.113,0.352,0.785
527,-0.105,0.109,1.082
528,-0.066,-0.066,1.242
529,0.480,0.227,1.086
530,0.789,0.418,1.207
531,0.410,0.137,1.344
532,-0.188,0.137,1.078
533,-0.555,-0.234,1.297
534,-0.656,-0.168,1.055
535,-0.051,-0.117,0.953
536,0.785,-0.023,0.969
537,0.812,-0.016,0.793
538,0.340,-0.363,0.824
539,-0.391,-0.414,0.906
540,-0.488,-0.211,0.617
541,-0.379,-0.121,0.707
542,-0.195,-0.191,0.914
