Sample,X,Y,Z
727,0.105,0.168,0.848
728,0.062,-0.105,1.074
729,-0.098,-0.082,1.078
730,-0.180,-0.023,1.078
731,0.090,0.133,0.957
732,0.293,-0.102,1.023
733,-0.070,-0.168,1.012
734,-0.422,0.148,0.738
735,-0.352,0.227,0.703
736,0.102,-0.312,1.094
737,0.324,-0.176,1.152
738,0.445,0.094,1.215
739,0.426,0.355,0.859
740,0.289,-0.090,1.035
741,-0.227,-0.176,1.027
742,-0.652,-0.031,0.973
743,-0.578,0.160,0.820
744,-0.121,-0.031,0.992
745,0.422,-0.168,1.016
746,0.316,-0.055,1.008
747,0.145,0.094,0.891
748,0.004,0.102,0.887
749,-0.051,-0.035,0.934
750,-0.395,-0.066,1.023
751,-0.348,0.012,1.066
752,-0.047,0.066,1.047
753,0.160,0.031,1.051
754,0.027,-0.039,1.059
755,-0.059,-0.055,0.980
756,-0.105,-0.082,0.949
757,0.023,-0.016,0.867
758,0.176,-0.148,1.004
759,0.191,-0.078,1.000
760,0.285,0.039,1.008
761,0.316,0.090,0.996
762,-0.062,-0.160,1.070
763,-0.516,-0.039,0.941
764,-0.305,0.004,0.945
765,0.105,0.020,0.949
766,0.387,0.043,0.977
767,0.129,-0.070,0.980
768,0.000,0.008,0.973
769,-0.152,-0.047,0.973
770,-0.016,-0.039,0.984
771,0.004,-0.277,1.062
772,-0.137,-0.047,1.035
773,-0.227,0.406,0.797
774,-0.207,-0.008,1.027
775,-0.043,-0.242,1.086
776,-0.188,-0.188,1.121
777,0.090,0.301,0.914
778,0.289,0.078,1.062
779,0.246,-0.195,0.965
780,-0.086,-0.191,1.062
781,0.004,0.324,0.754
782,0.074,0.078,1.051
783,0.043,-0.145,1.051
784,-0.219,-0.277,1.156
785,-0.172,-0.066,0.957
786,0.086,0.055,0.754
787,0.383,-0.043,0.828
788,0.152,-0.137,0.910
789,-0.176,-0.098,1.008
790,-0.219,-0.074,0.969
791,-0.020,-0.113,1.051
792,0.020,-0.004,0.961
793,-0.102,0.055,1.012
794,-0.035,0.102,0.918
795,-0.016,0.012,1.016
796,0.023,-0.059,1.059
797,0.004,0.031,1.078
798,0.219,0.051,1.043
799,0.258,0.051,1.016
800,0.164,0.008,0.988
801,-0.164,-0.035,0.934
802,-0.262,-0.227,1.098
803,-0.152,0.039,0.816
804,-0.148,0.012,0.859
805,-0.371,-0.016,1.000
806,-0.324,0.102,0.824
807,0.031,-0.148,1.191
808,0.629,0.086,1.113
809,0.703,0.094,1.141
810,0.516,0.375,0.973
811,-0.094,-0.203,1.117
812,-0.461,-0.223,0.984
813,-0.711,-0.227,1.000
814,-0.551,0.000,0.859
815,-0.094,-0.195,0.980
816,0.184,-0.137,0.719
817,0.438,-0.129,0.875
818,0.418,0.086,0.766
819,0.145,-0.207,0.996
820,0.055,-0.078,0.969
821,-0.176,0.023,0.930
822,-0.340,0.195,0.965
823,-0.160,0.035,1.113
824,-0.008,-0.020,1.148
825,-0.016,0.098,1.164
826,0.020,0.195,0.938
827,0.066,-0.074,1.102
828,0.078,-0.117,0.922
829,0.023,-0.031,0.906
830,0.348,0.133,0.957
831,0.238,-0.074,1.043
832,-0.012,-0.152,1.164
833,-0.352,-0.023,0.969
834,-0.371,0.012,1.020
835,-0.305,0.141,0.898
836,-0.184,-0.188,1.086
837,0.082,0.266,0.871
838,0.012,-0.055,1.035
839,0.371,-0.105,1.062
840,0.570,-0.168,1.121
841,0.426,0.145,0.914
842,0.047,0.000,0.918
843,-0.195,-0.191,0.887
844,-0.523,-0.281,1.066
845,-0.668,0.000,0.879
846,-0.449,-0.055,0.891
847,-0.004,-0.109,0.910
848,0.215,-0.281,0.930
849,0.418,0.023,0.895
850,0.395,0.207,0.672
851,0.266,0.004,0.918
852,0.090,0.020,1.035
853,-0.199,0.102,1.113
854,-0.113,0.340,1.199
855,-0.113,0.340,1.199
856,-0.273,0.094,1.207
857,-0.297,0.008,1.180
858,-0.176,0.117,1.047
859,0.016,0.102,0.945
860,0.352,0.051,1.000
861,0.312,-0.172,0.945
862,0.223,-0.027,1.023
863,0.074,0.031,0.883
864,-0.113,-0.059,1.016
865,0.055,-0.055,1.039
866,-0.277,-0.090,1.031
867,-0.141,0.004,1.035
868,-0.086,-0.168,0.992
869,-0.016,0.086,0.848
870,-0.199,0.027,0.828
871,-0.113,-0.215,0.891
872,0.176,-0.203,0.949
873,0.305,0.016,0.930
874,0.363,0.027,0.895
875,-0.094,-0.105,0.934
876,-0.238,-0.082,0.980
877,-0.258,-0.020,0.988
878,-0.227,0.039,1.086
879,-0.227,-0.031,1.180
880,0.020,-0.039,1.168
881,0.305,0.145,1.043
882,0.375,0.098,0.926
883,0.156,0.035,0.961
884,-0.145,-0.012,1.020
885,-0.363,0.059,0.871
886,-0.262,-0.027,0.910
887,-0.051,-0.004,0.906
888,0.031,0.016,1.020
889,0.008,0.211,0.867
890,0.160,0.262,0.934
891,0.289,-0.023,1.066
892,0.172,-0.133,1.102
893,0.230,0.070,1.031
894,0.195,0.227,0.930
895,-0.023,-0.039,0.926
896,-0.379,-0.238,1.074
897,-0.395,-0.168,1.047
898,-0.418,-0.027,0.984
899,-0.070,-0.012,0.930
900,0.172,-0.211,1.012
901,0.312,-0.164,1.098
902,0.082,0.125,0.906
903,-0.027,0.320,0.691
904,-0.262,-0.074,0.996
905,-0.254,-0.359,1.309
906,-0.066,0.023,1.078
907,0.309,0.344,1.000
908,0.535,0.172,0.852
909,0.102,-0.246,1.066
910,-0.156,-0.086,0.934
911,-0.383,0.090,0.797
912,-0.246,0.027,0.871
913,-0.184,-0.156,0.957
914,0.027,-0.199,1.156
915,0.105,0.164,0.938
916,0.270,0.316,0.797
917,0.258,0.090,1.051
918,-0.152,-0.070,1.145
919,-0.367,-0.004,1.105
920,-0.230,0.172,1.094
921,-0.027,0.074,0.984
922,-0.043,-0.004,1.082
923,0.039,-0.086,1.031
924,0.152,0.074,0.938
925,0.195,0.043,0.824
